UCL_CODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
UCL215010,0,0,0,0,0,23,0,0,0,0,0,0,0,0,6,32,4,0,0,0,0,0,0,0,0,4,13,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,10,17,195,15,14,0,0,0,0,4,0,13,235,41,5,0,0,0,0,0,0,0,7,52,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,44,5,0,0,0,0,0,0,0,6,56,0,0,0,0,0,0,0,0,0,0,0,235,16,14,0,0,0,0,4,0,21,297
UCL215011,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,9,71,3,0,0,0,0,3,0,0,5,82,5,0,9,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,78,3,9,0,0,3,5,0,0,5,102
UCL215012,0,0,0,0,0,42,0,0,0,0,0,0,0,0,8,50,8,0,0,0,0,0,0,0,0,5,20,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,9,28,220,23,6,3,0,5,0,7,0,18,282,33,5,19,3,0,3,3,3,4,4,76,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,36,5,15,3,0,3,3,3,4,10,86,0,0,0,0,0,0,0,0,0,0,0,257,31,28,7,0,8,0,3,4,26,367
UCL215013,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,7,18,4,7,0,0,0,0,4,111,64,24,53,4,5,4,0,5,9,9,175,11,0,5,0,0,0,0,4,0,3,26,0,0,0,0,0,0,0,0,0,0,0,74,22,58,3,10,3,0,10,9,9,200,0,0,0,0,0,0,0,0,0,0,0,157,27,75,12,10,6,0,7,9,11,313
UCL215014,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,106,7,8,0,0,0,0,0,0,4,128,13,3,9,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,3,9,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,115,11,16,0,0,3,0,0,0,3,156
UCL215015,0,0,0,0,0,41,0,0,0,0,0,0,0,0,3,48,21,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,196,29,4,0,3,5,9,0,3,19,273,44,6,13,3,0,5,3,0,0,0,74,8,0,3,0,0,0,3,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,53,6,16,3,0,5,11,0,6,0,92,0,0,0,0,0,0,0,0,0,0,0,257,40,18,4,3,8,14,0,6,19,370
UCL215016,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,175,13,9,6,3,0,8,3,0,10,233,42,0,13,6,0,3,0,3,3,0,68,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,43,0,13,6,0,3,0,7,3,0,75,0,0,0,0,0,0,0,0,0,0,0,225,20,20,13,10,3,10,6,3,11,311
UCL215017,0,0,0,0,0,18,0,3,0,0,0,0,0,0,3,21,5,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,101,10,9,0,0,0,0,0,0,4,129,15,0,0,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,121,10,5,0,0,0,3,0,0,6,152
UCL215018,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,23,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,131,10,3,0,0,0,0,0,0,3,152,12,0,3,0,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,138,12,11,0,3,0,0,0,0,5,174
UCL215019,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,142,10,12,0,3,0,4,3,0,9,186,30,3,9,0,0,0,7,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,9,0,0,0,7,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,173,17,17,0,3,3,9,3,0,14,236
UCL215020,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,7,0,0,0,0,0,0,3,79,6,4,16,4,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,16,4,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,72,3,25,4,0,0,0,0,0,4,108
UCL215021,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4,3,0,4,0,0,0,0,7,101,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,92,4,3,3,4,0,0,0,0,7,109
UCL215022,0,0,0,0,0,63,3,0,0,0,0,0,0,0,3,72,8,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,17,316,14,20,0,4,0,0,5,4,9,380,77,18,33,8,14,22,13,30,8,4,220,9,0,0,0,0,5,3,7,0,3,28,0,0,0,0,0,0,0,0,0,0,3,85,18,38,8,13,23,14,35,8,6,251,0,0,0,0,0,0,0,0,0,0,3,402,32,58,8,15,26,17,42,17,21,638
UCL215023,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,45,4,7,3,0,0,0,0,0,4,64,15,0,3,0,0,0,0,0,3,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,3,3,24,0,0,0,0,0,0,0,0,0,0,0,63,5,10,3,0,0,0,0,3,5,93
UCL215024,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,16,56,0,4,3,0,0,0,0,0,5,69,9,0,15,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,3,30,4,0,0,0,0,0,0,0,0,3,6,75,0,11,5,0,0,0,0,0,5,108
UCL215025,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,55,3,4,0,0,3,0,0,0,4,68,8,0,6,0,3,3,0,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,3,3,0,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,67,7,7,0,4,6,0,3,0,4,103
UCL215026,0,0,0,0,0,118,0,0,3,0,0,0,0,0,13,132,46,0,0,0,0,0,0,0,0,12,56,19,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,12,76,508,29,24,12,0,9,6,7,3,36,639,128,10,50,5,5,3,3,5,3,8,228,10,0,3,0,0,0,4,4,3,4,31,0,0,0,0,0,0,0,0,0,0,4,145,10,56,5,4,3,4,11,8,10,263,4,0,0,0,0,0,0,0,0,0,5,658,41,83,16,9,16,13,19,7,50,904
UCL215027,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,59,20,0,0,0,0,0,0,0,0,0,17,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,34,170,9,8,0,0,0,0,0,0,6,203,34,4,18,0,3,0,5,3,0,0,71,4,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,44,4,18,0,3,0,6,3,3,0,81,0,0,0,0,0,0,0,0,0,0,3,211,14,28,0,8,0,4,6,8,6,286
UCL215028,0,0,0,0,0,59,0,0,0,0,0,0,0,0,4,69,12,0,0,0,0,0,0,0,0,3,17,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,3,25,297,26,16,9,3,3,6,10,0,25,397,85,5,32,5,3,6,4,11,3,3,161,3,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,89,3,35,5,3,6,4,11,3,7,166,0,0,0,0,0,0,0,0,0,0,0,383,31,50,8,5,10,14,22,4,32,563
UCL215029,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,132,15,16,7,0,8,0,3,0,14,192,52,6,41,4,6,8,8,3,6,7,145,5,0,3,0,0,3,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,4,60,6,45,4,10,7,8,5,8,3,163,0,0,0,0,0,0,0,0,0,0,0,193,20,60,14,10,20,5,6,8,16,354
UCL215030,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,56,8,3,3,0,0,0,0,0,3,75,3,4,0,3,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,57,6,7,4,3,0,0,0,0,3,88
UCL215031,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,40,0,3,0,3,0,0,0,0,5,50,8,0,15,0,0,0,8,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,8,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,46,5,17,0,3,0,5,0,0,7,83
UCL215032,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3,31,14,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,18,106,3,16,4,7,3,0,3,0,11,143,15,3,8,4,3,3,3,3,0,3,54,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,5,8,4,3,3,3,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,119,7,19,12,8,4,5,6,4,9,202
UCL215033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,30,75,4,10,7,3,4,0,8,268,47,23,52,3,3,3,0,4,3,4,146,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,49,28,51,3,0,3,5,4,3,6,158,0,0,0,0,0,0,0,0,0,0,0,180,62,124,9,16,8,7,10,3,8,421
UCL215034,0,0,0,0,0,41,4,0,0,0,0,0,0,0,0,40,7,0,0,0,0,0,0,0,0,4,13,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,18,109,3,6,3,0,0,0,0,0,4,127,20,3,4,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,18,4,4,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,132,7,11,3,0,0,0,0,0,4,157
UCL215035,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,85,8,4,0,3,0,0,0,0,3,104,9,0,3,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,93,5,5,7,4,0,0,0,0,3,118
UCL215036,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,13,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,99,5,9,0,0,3,0,0,0,4,121,19,3,3,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,113,12,11,0,0,3,0,0,0,9,143
UCL215037,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,48,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,134,3,9,0,0,0,0,3,0,3,157,18,0,8,0,3,0,4,0,0,0,31,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,4,19,0,10,0,4,0,3,3,0,3,43,0,0,0,0,0,0,0,0,0,0,3,151,5,19,0,5,0,3,6,0,11,202
UCL215038,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12,66,5,6,0,0,0,0,0,0,3,84,23,0,4,0,0,0,3,0,3,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,0,0,0,3,0,3,0,36,0,0,0,0,0,0,0,0,0,0,0,89,6,11,0,0,0,3,0,3,3,122
UCL215039,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,6,57,5,0,0,3,0,0,0,0,7,65,6,0,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,16,3,0,0,0,0,0,0,0,0,0,0,63,7,3,0,3,0,0,3,0,3,81
UCL215040,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,118,3,8,0,0,0,0,0,0,3,142,15,7,23,0,3,8,0,3,0,3,61,3,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,17,7,23,0,3,8,0,3,0,3,70,0,0,0,0,0,0,0,0,0,0,3,139,11,31,0,3,5,4,3,0,13,211
UCL215041,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,4,16,0,0,0,0,0,0,0,0,3,22,138,20,13,0,3,0,0,0,0,10,183,31,0,19,0,0,3,0,3,0,0,65,11,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,48,0,23,0,0,3,0,3,0,3,87,0,0,0,0,0,0,0,0,0,4,5,186,21,42,0,3,3,0,3,0,21,268
UCL215042,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,43,3,4,7,4,6,4,0,0,0,77,5,3,13,0,0,0,3,0,0,0,28,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,5,3,13,0,0,0,4,0,3,0,40,0,0,0,0,0,0,0,0,0,0,0,50,9,15,7,4,9,9,0,3,3,110
